student_id,school_id,school_name,classroom_id,grade_level,gender,baseline_reading_score,attendance_rate
1557,5,School_05,05C1,4,M,30.03,0.83
1558,5,School_05,05C1,4,F,62.36,0.67
1559,5,School_05,05C2,4,M,32.01,0.62
1560,5,School_05,05C2,4,M,20.52,0.89
1561,5,School_05,05C2,4,F,32.56,0.79
1562,5,School_05,05C2,4,F,59.03,0.81
1563,5,School_05,05C2,4,M,5.13,0.72
1564,5,School_05,05C2,4,F,52.48,0.62
1565,5,School_05,05C2,4,F,58.9,0.86
1566,5,School_05,05C2,4,F,83.93,0.72
1567,5,School_05,05C2,4,F,56.17,0.66
1568,5,School_05,05C2,4,M,46.52,0.86
1569,5,School_05,05C2,4,M,26.7,0.76
1570,5,School_05,05C2,4,F,46.63,0.6
1571,5,School_05,05C2,4,F,66.83,0.92
1572,5,School_05,05C2,4,M,57.18,0.64
1573,5,School_05,05C2,4,M,46.46,0.89
1574,5,School_05,05C2,4,M,60.6,0.63
1575,5,School_05,05C2,4,F,48.84,0.64
1576,5,School_05,05C2,4,F,38.82,0.78
1577,5,School_05,05C2,4,F,23.59,0.73
1578,5,School_05,05C2,4,M,27.21,0.72
1579,5,School_05,05C2,4,M,8.28,0.74
1580,5,School_05,05C2,4,M,55.16,0.93
1581,5,School_05,05C3,4,M,53.98,0.8
1582,5,School_05,05C3,4,F,34.39,0.9
1583,5,School_05,05C3,4,F,0.0,0.79
1584,5,School_05,05C3,4,M,45.56,0.73
1585,5,School_05,05C3,4,F,80.48,0.65
1586,5,School_05,05C3,4,M,50.21,0.71
1587,5,School_05,05C3,4,M,36.32,0.94
1588,5,School_05,05C3,4,F,34.12,0.82
1589,5,School_05,05C3,4,M,30.56,0.71
1590,5,School_05,05C3,4,M,97.58,0.77
1591,5,School_05,05C3,4,F,50.74,0.89
1592,5,School_05,05C3,4,M,42.69,0.73
1593,5,School_05,05C3,4,F,64.02,0.68
1594,5,School_05,05C3,4,M,0.0,0.79
1595,5,School_05,05C3,4,F,49.84,0.93
1596,5,School_05,05C3,4,F,25.61,0.75
1597,5,School_05,05C3,4,F,45.98,0.73
1598,5,School_05,05C3,4,M,40.39,0.62
1599,5,School_05,05C3,4,M,33.75,0.77
1600,5,School_05,05C3,4,F,32.97,0.62
1601,5,School_05,05C3,4,F,33.03,0.66
1602,5,School_05,05C3,4,M,10.18,0.64
1603,5,School_05,05C3,4,F,29.6,0.84
1604,5,School_05,05C3,4,M,33.79,0.78
1605,5,School_05,05C3,4,M,30.34,0.68
1606,5,School_05,05C3,4,M,30.13,0.82
1607,5,School_05,05C3,4,F,54.41,0.88
1608,5,School_05,05C3,4,M,59.6,0.76
1609,5,School_05,05C3,4,M,52.61,0.77
1610,5,School_05,05C3,4,M,1.52,0.86
1611,5,School_05,05C3,4,F,40.35,0.88
1612,5,School_05,05C3,4,M,24.07,0.87
1613,5,School_05,05C4,4,M,25.12,0.79
1614,5,School_05,05C4,4,M,44.38,0.77
1615,5,School_05,05C4,4,F,44.45,0.65
1616,5,School_05,05C4,4,F,26.33,0.69
1617,5,School_05,05C4,4,F,0.0,0.74
1618,5,School_05,05C4,4,F,36.1,0.74
1619,5,School_05,05C4,4,F,31.62,0.84
1620,5,School_05,05C4,4,F,65.8,0.63
1621,5,School_05,05C4,4,M,43.23,0.82
1622,5,School_05,05C4,4,F,63.43,0.74
1623,5,School_05,05C4,4,F,71.03,0.62
1624,5,School_05,05C4,4,F,76.23,0.91
1625,5,School_05,05C4,4,M,46.77,0.84
1626,5,School_05,05C4,4,M,79.44,0.61
1627,5,School_05,05C4,4,M,37.69,0.62
1628,5,School_05,05C4,4,F,48.69,0.61
1629,5,School_05,05C4,4,F,28.95,0.7
1630,5,School_05,05C4,4,M,70.98,0.94
1631,5,School_05,05C4,4,M,24.06,0.66
1632,5,School_05,05C4,4,M,55.73,0.79
1633,5,School_05,05C4,4,F,29.37,0.61
1634,5,School_05,05C5,4,F,62.59,0.91
1635,5,School_05,05C5,4,F,57.14,0.73
1636,5,School_05,05C5,4,F,71.22,0.6
1637,5,School_05,05C5,4,F,71.56,0.83
1638,5,School_05,05C5,4,F,56.12,0.77
1639,5,School_05,05C5,4,M,74.11,0.86
1640,5,School_05,05C5,4,F,80.99,0.82
1641,5,School_05,05C5,4,F,37.7,0.92
1642,5,School_05,05C5,4,M,28.22,0.63
1643,5,School_05,05C5,4,F,10.25,0.81
1644,5,School_05,05C5,4,F,6.04,0.7
1645,5,School_05,05C5,4,F,40.57,0.91
1646,5,School_05,05C5,4,F,39.46,0.95
1647,5,School_05,05C5,4,F,51.08,0.9
1648,5,School_05,05C5,4,M,50.32,0.79
1649,5,School_05,05C5,4,M,40.03,0.89
1650,5,School_05,05C5,4,F,77.15,0.8
1651,5,School_05,05C5,4,M,24.22,0.79
1652,5,School_05,05C5,4,M,55.06,0.69
1653,5,School_05,05C5,4,F,52.99,0.89
1654,5,School_05,05C5,4,M,31.97,0.77
1655,5,School_05,05C5,4,M,54.89,0.79
1656,5,School_05,05C5,4,M,59.47,0.86
1657,5,School_05,05C5,4,M,56.31,0.84
1658,5,School_05,05C5,4,M,9.78,0.8
1659,5,School_05,05C5,4,M,32.55,0.76
1660,5,School_05,05C5,4,F,54.56,0.88
1661,5,School_05,05C5,4,F,40.82,0.88
1662,5,School_05,05C5,4,M,27.99,0.71
1663,5,School_05,05C5,4,M,59.4,0.67
1664,6,School_06,06C1,4,F,73.93,0.87
1665,6,School_06,06C1,4,F,68.94,0.89
1666,6,School_06,06C1,4,F,46.66,0.86
1667,6,School_06,06C1,4,F,61.54,0.84
1668,6,School_06,06C1,4,F,60.96,0.65
1669,6,School_06,06C1,4,M,49.63,0.64
1670,6,School_06,06C1,4,M,0.0,0.76
1671,6,School_06,06C1,4,F,31.45,0.65
1672,6,School_06,06C1,4,F,58.43,0.74
1673,6,School_06,06C1,4,F,37.12,0.74
1674,6,School_06,06C1,4,M,36.76,0.81
1675,6,School_06,06C1,4,F,80.84,0.64
1676,6,School_06,06C1,4,F,46.62,0.8
1677,6,School_06,06C1,4,F,44.6,0.81
1678,6,School_06,06C1,4,M,31.67,0.69
1679,6,School_06,06C1,4,F,66.81,0.65
1680,6,School_06,06C1,4,F,16.58,0.72
1681,6,School_06,06C1,4,F,46.63,0.73
1682,6,School_06,06C1,4,F,71.13,0.71
1683,6,School_06,06C1,4,M,32.23,0.62
1684,6,School_06,06C1,4,F,18.77,0.86
1685,6,School_06,06C1,4,M,26.86,0.66
1686,6,School_06,06C1,4,F,66.13,0.82
1687,6,School_06,06C2,4,M,40.47,0.89
1688,6,School_06,06C2,4,M,25.81,0.86
1689,6,School_06,06C2,4,F,19.93,0.73
1690,6,School_06,06C2,4,F,51.97,0.66
1691,6,School_06,06C2,4,M,47.82,0.7
1692,6,School_06,06C2,4,M,9.63,0.62
1693,6,School_06,06C2,4,M,65.66,0.89
1694,6,School_06,06C2,4,M,41.1,0.77
1695,6,School_06,06C2,4,M,21.6,0.65
1696,6,School_06,06C2,4,F,0.0,0.62
1697,6,School_06,06C2,4,M,0.0,0.86
1698,6,School_06,06C2,4,F,41.78,0.62
1699,6,School_06,06C2,4,F,25.03,0.86
1700,6,School_06,06C2,4,F,51.04,0.77
1701,6,School_06,06C2,4,M,25.47,0.69
1702,6,School_06,06C2,4,F,27.15,0.88
1703,6,School_06,06C2,4,F,63.27,0.76
1704,6,School_06,06C2,4,M,28.94,0.69
1705,6,School_06,06C2,4,M,34.48,0.62
1706,6,School_06,06C2,4,F,44.72,0.8
1707,6,School_06,06C2,4,M,0.0,0.72
1708,6,School_06,06C2,4,M,62.68,0.68
1709,6,School_06,06C2,4,F,49.94,0.8
1710,6,School_06,06C2,4,M,46.75,0.74
1711,6,School_06,06C2,4,F,13.75,0.86
1712,6,School_06,06C2,4,F,34.42,0.94
1713,6,School_06,06C2,4,M,22.79,0.8
1714,6,School_06,06C2,4,M,56.34,0.71
1715,6,School_06,06C2,4,M,12.7,0.64
1716,6,School_06,06C2,4,F,68.29,0.85
1717,6,School_06,06C3,4,M,49.01,0.78
1718,6,School_06,06C3,4,M,67.97,0.68
1719,6,School_06,06C3,4,F,39.09,0.85
1720,6,School_06,06C3,4,M,48.05,0.81
1721,6,School_06,06C3,4,F,23.56,0.66
1722,6,School_06,06C3,4,F,0.0,0.83
1723,6,School_06,06C3,4,M,36.03,0.74
1724,6,School_06,06C3,4,M,85.2,0.86
1725,6,School_06,06C3,4,F,45.42,0.88
1726,6,School_06,06C3,4,F,30.44,0.94
1727,6,School_06,06C3,4,M,32.43,0.69
1728,6,School_06,06C3,4,F,57.05,0.79
1729,6,School_06,06C3,4,F,47.45,0.67
1730,6,School_06,06C3,4,M,77.49,0.83
1731,6,School_06,06C3,4,F,37.79,0.76
1732,6,School_06,06C3,4,F,55.23,0.86
1733,6,School_06,06C3,4,M,62.66,0.79
1734,6,School_06,06C3,4,F,43.44,0.88
1735,6,School_06,06C3,4,M,65.77,0.73
1736,6,School_06,06C3,4,M,55.11,0.75
1737,6,School_06,06C3,4,M,47.27,0.7
1738,6,School_06,06C3,4,F,16.23,0.87
1739,6,School_06,06C3,4,M,68.76,0.74
1740,6,School_06,06C3,4,F,55.73,0.91
1741,6,School_06,06C4,4,F,85.4,0.66
1742,6,School_06,06C4,4,F,8.39,0.9
1743,6,School_06,06C4,4,M,95.87,0.61
1744,6,School_06,06C4,4,F,48.66,0.91
1745,6,School_06,06C4,4,F,33.99,0.88
1746,6,School_06,06C4,4,F,63.89,0.63
1747,6,School_06,06C4,4,F,51.8,0.71
1748,6,School_06,06C4,4,M,34.15,0.75
1749,6,School_06,06C4,4,M,52.35,0.71
1750,6,School_06,06C4,4,F,32.68,0.91
1751,6,School_06,06C4,4,M,27.76,0.84
1752,6,School_06,06C4,4,M,52.27,0.78
1753,6,School_06,06C4,4,M,34.96,0.73
1754,6,School_06,06C4,4,M,56.17,0.67
1755,6,School_06,06C4,4,M,54.68,0.64
1756,6,School_06,06C4,4,F,40.29,0.71
1757,6,School_06,06C4,4,M,50.53,0.71
1758,6,School_06,06C4,4,F,59.64,0.77
1759,6,School_06,06C4,4,M,46.4,0.69
1760,6,School_06,06C4,4,F,65.84,0.89
1761,6,School_06,06C4,4,F,33.03,0.92
1762,6,School_06,06C4,4,M,77.82,0.76
1763,6,School_06,06C4,4,F,22.16,0.8
1764,6,School_06,06C4,4,M,85.3,0.89
1765,6,School_06,06C4,4,M,35.46,0.61
1766,6,School_06,06C4,4,M,58.33,0.84
1767,6,School_06,06C4,4,F,26.54,0.83
1768,6,School_06,06C4,4,M,55.08,0.89
1769,6,School_06,06C4,4,M,40.51,0.9
1770,6,School_06,06C4,4,M,33.12,0.71
1771,6,School_06,06C4,4,M,74.16,0.92
1772,6,School_06,06C4,4,M,34.69,0.87
1773,6,School_06,06C5,4,F,20.76,0.92
1774,6,School_06,06C5,4,M,61.68,0.6
1775,6,School_06,06C5,4,M,42.35,0.76
1776,6,School_06,06C5,4,F,25.51,0.73
1777,6,School_06,06C5,4,F,50.06,0.64
1778,6,School_06,06C5,4,F,43.73,0.61
1779,6,School_06,06C5,4,F,51.64,0.7
1780,6,School_06,06C5,4,F,48.81,0.85
1781,6,School_06,06C5,4,F,48.92,0.88
1782,6,School_06,06C5,4,F,51.34,0.94
1783,6,School_06,06C5,4,F,26.29,0.89
1784,6,School_06,06C5,4,F,66.72,0.82
1785,6,School_06,06C5,4,F,51.79,0.79
1786,6,School_06,06C5,4,F,32.08,0.69
1787,6,School_06,06C5,4,M,44.61,0.71
1788,6,School_06,06C5,4,M,38.94,0.63
1789,6,School_06,06C5,4,M,66.0,0.62
1790,7,School_07,07C1,4,F,27.72,0.9
1791,7,School_07,07C1,4,M,21.04,0.95
1792,7,School_07,07C1,4,M,19.54,0.63
1793,7,School_07,07C1,4,M,34.9,0.75
1794,7,School_07,07C1,4,M,60.9,0.95
1795,7,School_07,07C1,4,F,82.21,0.69
1796,7,School_07,07C1,4,M,62.19,0.81
1797,7,School_07,07C1,4,M,48.63,0.61
1798,7,School_07,07C1,4,M,79.18,0.89
1799,7,School_07,07C1,4,F,34.64,0.92
1800,7,School_07,07C1,4,F,49.82,0.87
1801,7,School_07,07C1,4,M,25.27,0.66
1802,7,School_07,07C1,4,M,35.63,0.82
1803,7,School_07,07C1,4,F,56.6,0.84
1804,7,School_07,07C1,4,F,68.99,0.64
1805,7,School_07,07C1,4,F,27.08,0.77
1806,7,School_07,07C1,4,M,26.38,0.78
1807,7,School_07,07C1,4,M,63.14,0.6
1808,7,School_07,07C2,4,F,40.69,0.62
1809,7,School_07,07C2,4,F,41.3,0.76
1810,7,School_07,07C2,4,M,13.14,0.77
1811,7,School_07,07C2,4,F,0.0,0.77
1812,7,School_07,07C2,4,M,16.0,0.78
1813,7,School_07,07C2,4,F,50.96,0.7
1814,7,School_07,07C2,4,M,50.77,0.88
1815,7,School_07,07C2,4,M,35.15,0.62
1816,7,School_07,07C2,4,M,18.14,0.74
1817,7,School_07,07C2,4,M,61.99,0.79
1818,7,School_07,07C2,4,M,33.49,0.78
1819,7,School_07,07C2,4,M,43.72,0.93
1820,7,School_07,07C2,4,M,33.19,0.74
1821,7,School_07,07C2,4,F,56.58,0.83
1822,7,School_07,07C2,4,M,51.97,0.81
1823,7,School_07,07C2,4,F,66.04,0.93
1824,7,School_07,07C2,4,M,25.42,0.6
1825,7,School_07,07C2,4,M,37.46,0.83
1826,7,School_07,07C2,4,M,56.52,0.76
1827,7,School_07,07C2,4,F,48.87,0.79
1828,7,School_07,07C2,4,M,28.63,0.62
1829,7,School_07,07C2,4,F,67.69,0.74
1830,7,School_07,07C2,4,M,28.75,0.84
1831,7,School_07,07C2,4,F,49.65,0.78
1832,7,School_07,07C2,4,M,63.27,0.92
1833,7,School_07,07C2,4,M,38.97,0.82
1834,7,School_07,07C3,4,M,38.65,0.62
1835,7,School_07,07C3,4,F,51.34,0.76
1836,7,School_07,07C3,4,M,83.02,0.8
1837,7,School_07,07C3,4,F,41.51,0.89
1838,7,School_07,07C3,4,F,15.3,0.9
1839,7,School_07,07C3,4,F,39.08,0.63
1840,7,School_07,07C3,4,M,66.67,0.71
1841,7,School_07,07C3,4,F,16.81,0.73
1842,7,School_07,07C3,4,M,54.3,0.9
1843,7,School_07,07C3,4,M,37.82,0.91
1844,7,School_07,07C3,4,F,49.64,0.73
1845,7,School_07,07C3,4,M,43.43,0.78
1846,7,School_07,07C3,4,F,38.09,0.66
1847,7,School_07,07C3,4,M,36.92,0.87
1848,7,School_07,07C3,4,M,47.59,0.65
1849,7,School_07,07C3,4,M,0.0,0.6
1850,7,School_07,07C4,4,M,51.69,0.88
1851,7,School_07,07C4,4,M,67.21,0.81
1852,7,School_07,07C4,4,F,21.33,0.89
1853,7,School_07,07C4,4,F,44.47,0.84
1854,7,School_07,07C4,4,M,50.6,0.94
1855,7,School_07,07C4,4,F,45.11,0.94
1856,7,School_07,07C4,4,F,35.49,0.63
1857,7,School_07,07C4,4,F,43.23,0.66
1858,7,School_07,07C4,4,F,37.6,0.71
1859,7,School_07,07C4,4,M,8.92,0.92
1860,7,School_07,07C4,4,M,37.9,0.73
1861,7,School_07,07C4,4,F,58.94,0.81
1862,7,School_07,07C4,4,F,38.32,0.79
1863,7,School_07,07C4,4,M,14.21,0.72
1864,7,School_07,07C4,4,F,15.27,0.94
1865,7,School_07,07C4,4,M,79.65,0.87
1866,7,School_07,07C4,4,M,89.63,0.89
1867,7,School_07,07C4,4,M,23.73,0.67
1868,7,School_07,07C4,4,M,27.53,0.78
1869,7,School_07,07C4,4,M,5.41,0.8
1870,7,School_07,07C4,4,F,59.96,0.95
1871,7,School_07,07C4,4,M,40.89,0.74
1872,7,School_07,07C4,4,M,91.68,0.86
1873,7,School_07,07C4,4,F,67.02,0.82
1874,7,School_07,07C4,4,M,84.17,0.86
1875,7,School_07,07C4,4,F,44.4,0.79
1876,7,School_07,07C4,4,M,33.65,0.65
1877,7,School_07,07C4,4,M,50.07,0.79
1878,7,School_07,07C4,4,F,54.35,0.61
1879,7,School_07,07C5,4,M,50.38,0.7
1880,7,School_07,07C5,4,F,38.14,0.61
1881,7,School_07,07C5,4,F,42.51,0.94
1882,7,School_07,07C5,4,F,21.55,0.86
1883,7,School_07,07C5,4,F,9.54,0.7
1884,7,School_07,07C5,4,M,70.24,0.8
1885,7,School_07,07C5,4,M,49.81,0.77
1886,7,School_07,07C5,4,F,0.0,0.85
1887,7,School_07,07C5,4,M,43.9,0.89
1888,7,School_07,07C5,4,M,50.71,0.81
1889,7,School_07,07C5,4,M,68.32,0.91
1890,7,School_07,07C5,4,M,40.91,0.71
1891,7,School_07,07C5,4,M,56.87,0.82
1892,7,School_07,07C5,4,M,0.0,0.86
1893,7,School_07,07C5,4,F,84.14,0.85
1894,7,School_07,07C5,4,F,40.17,0.78
1895,7,School_07,07C5,4,F,25.57,0.88
1896,7,School_07,07C5,4,F,17.41,0.86
1897,7,School_07,07C5,4,F,34.29,0.61
1898,7,School_07,07C5,4,M,62.13,0.72
1899,7,School_07,07C5,4,M,32.17,0.86
1900,7,School_07,07C5,4,M,53.64,0.89
1901,7,School_07,07C5,4,M,56.69,0.81
1902,7,School_07,07C5,4,F,53.99,0.74
1903,7,School_07,07C5,4,F,41.74,0.74
1904,8,School_08,08C1,4,M,30.1,0.72
1905,8,School_08,08C1,4,M,66.94,0.84
1906,8,School_08,08C1,4,M,82.61,0.93
1907,8,School_08,08C1,4,M,52.81,0.64
1908,8,School_08,08C1,4,F,60.86,0.88
1909,8,School_08,08C1,4,F,21.68,0.85
1910,8,School_08,08C1,4,F,43.57,0.7
1911,8,School_08,08C1,4,F,39.42,0.7
1912,8,School_08,08C1,4,F,65.55,0.74
1913,8,School_08,08C1,4,M,46.19,0.89
1914,8,School_08,08C1,4,M,38.16,0.82
1915,8,School_08,08C1,4,M,74.62,0.67
1916,8,School_08,08C1,4,M,35.43,0.78
1917,8,School_08,08C1,4,F,71.01,0.79
1918,8,School_08,08C1,4,F,41.27,0.84
1919,8,School_08,08C1,4,F,13.7,0.71
1920,8,School_08,08C1,4,M,40.66,0.79
1921,8,School_08,08C1,4,M,31.09,0.66
1922,8,School_08,08C1,4,F,76.14,0.65
1923,8,School_08,08C1,4,F,25.71,0.74
1924,8,School_08,08C2,4,F,63.72,0.87
1925,8,School_08,08C2,4,F,64.1,0.62
1926,8,School_08,08C2,4,F,24.34,0.76
1927,8,School_08,08C2,4,F,61.5,0.71
1928,8,School_08,08C2,4,M,27.66,0.89
1929,8,School_08,08C2,4,M,59.57,0.71
1930,8,School_08,08C2,4,F,35.24,0.92
1931,8,School_08,08C2,4,M,62.02,0.73
1932,8,School_08,08C2,4,F,42.25,0.84
1933,8,School_08,08C2,4,M,43.69,0.74
1934,8,School_08,08C2,4,M,84.63,0.9
1935,8,School_08,08C2,4,M,64.31,0.94
1936,8,School_08,08C2,4,F,69.72,0.65
1937,8,School_08,08C2,4,F,23.89,0.64
1938,8,School_08,08C2,4,M,66.17,0.82
1939,8,School_08,08C2,4,M,42.21,0.93
1940,8,School_08,08C2,4,F,36.0,0.9
1941,8,School_08,08C2,4,M,16.17,0.73
1942,8,School_08,08C2,4,F,40.81,0.6
1943,8,School_08,08C2,4,M,35.94,0.89
1944,8,School_08,08C2,4,M,74.05,0.85
1945,8,School_08,08C2,4,M,37.59,0.91
1946,8,School_08,08C2,4,M,87.08,0.88
1947,8,School_08,08C2,4,M,13.92,0.65
1948,8,School_08,08C2,4,M,61.36,0.64
1949,8,School_08,08C2,4,M,66.5,0.74
1950,8,School_08,08C2,4,F,17.63,0.76
1951,8,School_08,08C2,4,M,38.43,0.73
1952,8,School_08,08C2,4,M,57.06,0.89
1953,8,School_08,08C2,4,F,10.12,0.89
1954,8,School_08,08C2,4,F,47.38,0.68
1955,8,School_08,08C3,4,F,55.07,0.93
1956,8,School_08,08C3,4,M,61.26,0.77
1957,8,School_08,08C3,4,M,58.18,0.69
1958,8,School_08,08C3,4,M,39.49,0.76
1959,8,School_08,08C3,4,F,42.82,0.87
1960,8,School_08,08C3,4,M,35.23,0.87
1961,8,School_08,08C3,4,M,36.16,0.9
1962,8,School_08,08C3,4,F,38.28,0.61
1963,8,School_08,08C3,4,M,14.51,0.66
1964,8,School_08,08C3,4,M,17.93,0.61
1965,8,School_08,08C3,4,M,69.88,0.68
1966,8,School_08,08C3,4,M,28.53,0.73
1967,8,School_08,08C3,4,F,82.65,0.79
1968,8,School_08,08C3,4,F,60.73,0.9
1969,8,School_08,08C3,4,M,70.24,0.81
1970,8,School_08,08C3,4,F,48.59,0.76
1971,8,School_08,08C3,4,F,51.24,0.81
1972,8,School_08,08C3,4,M,48.0,0.86
1973,8,School_08,08C3,4,M,61.98,0.95
1974,8,School_08,08C3,4,M,80.46,0.87
1975,8,School_08,08C4,4,F,61.8,0.87
1976,8,School_08,08C4,4,M,84.63,0.68
1977,8,School_08,08C4,4,F,61.66,0.9
1978,8,School_08,08C4,4,M,50.04,0.8
1979,8,School_08,08C4,4,M,45.43,0.92
1980,8,School_08,08C4,4,M,52.55,0.84
1981,8,School_08,08C4,4,M,69.86,0.79
1982,8,School_08,08C4,4,M,27.02,0.85
1983,8,School_08,08C4,4,F,53.99,0.77
1984,8,School_08,08C4,4,M,48.97,0.76
1985,8,School_08,08C4,4,F,11.22,0.87
1986,8,School_08,08C4,4,F,30.61,0.78
1987,8,School_08,08C4,4,M,47.15,0.93
1988,8,School_08,08C4,4,F,53.24,0.76
1989,8,School_08,08C4,4,F,41.6,0.8
1990,8,School_08,08C4,4,F,18.72,0.76
1991,8,School_08,08C4,4,F,51.03,0.65
1992,8,School_08,08C4,4,M,58.76,0.88
1993,8,School_08,08C4,4,M,77.33,0.64
1994,8,School_08,08C4,4,F,23.03,0.93
1995,8,School_08,08C4,4,F,55.93,0.78
1996,8,School_08,08C4,4,F,42.75,0.69
1997,8,School_08,08C4,4,M,28.55,0.84
1998,8,School_08,08C4,4,M,71.34,0.78
1999,8,School_08,08C4,4,F,43.16,0.9
2000,8,School_08,08C4,4,F,53.04,0.85
2001,8,School_08,08C4,4,M,40.18,0.87
2002,8,School_08,08C4,4,F,14.09,0.8
2003,8,School_08,08C4,4,F,51.12,0.89
2004,8,School_08,08C4,4,F,66.09,0.72
2005,8,School_08,08C4,4,F,72.34,0.62
2006,8,School_08,08C4,4,F,49.66,0.71
2007,8,School_08,08C4,4,F,72.75,0.69
2008,8,School_08,08C4,4,M,46.32,0.61
2009,8,School_08,08C5,4,F,29.08,0.7
2010,8,School_08,08C5,4,F,51.78,0.95
2011,8,School_08,08C5,4,F,32.01,0.74
2012,8,School_08,08C5,4,M,71.43,0.61
2013,8,School_08,08C5,4,M,47.01,0.72
2014,8,School_08,08C5,4,F,56.75,0.95
2015,8,School_08,08C5,4,M,5.6,0.83
2016,8,School_08,08C5,4,F,62.85,0.92
2017,8,School_08,08C5,4,F,14.47,0.61
2018,8,School_08,08C5,4,F,45.65,0.93
2019,8,School_08,08C5,4,F,36.86,0.93
2020,8,School_08,08C5,4,M,58.73,0.85
2021,8,School_08,08C5,4,F,55.98,0.87
2022,8,School_08,08C5,4,M,97.68,0.65
2023,8,School_08,08C5,4,M,41.22,0.87
2024,8,School_08,08C5,4,F,63.43,0.91
2025,8,School_08,08C5,4,F,53.18,0.67
